TransactionAmount,TransactionType,Channel,CustomerOccupation,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target
Besar,Debit,ATM,Doctor,20563.539765108282,911070.2242849917,2.1081050432211517,165042276310.71924,0
Kecil,Debit,Online,Retired,18336.591855661187,68407.29569428749,2.1081050432211517,82278483462.52805,2
Sangat Besar,Debit,ATM,Retired,18336.591855661187,641816.9808299738,2.1081050432211517,59561021523.55268,2
Sedang,Debit,Branch,Engineer,19290.998102567086,467300.9897017215,2.1081050432211517,111149012267.73093,4
Sangat Besar,Debit,ATM,Engineer,15473.373114943497,297771.16974856204,2.1081050432211517,56846191927.306595,2
Sangat Besar,Debit,ATM,Student,9110.664802237518,1140434.0983392664,2.1081050432211517,7093305067.782391,1
Besar,Debit,Online,Doctor,17700.32102439059,856222.3413589696,2.1081050432211517,151816311947.3387,0
Sedang,Debit,ATM,Retired,18972.862686931785,701651.0349310889,2.1081050432211517,78120940158.2886,4
Sangat Besar,Debit,ATM,Doctor,10383.206464778714,646803.1520050667,3.4637767157900337,80938766479.18665,3
Kecil,Debit,Branch,Student,8156.25855533162,402480.7644255135,2.1081050432211517,24877558103.590874,1
Sedang,Debit,Branch,Retired,25335.570999637766,896111.710759713,2.1081050432211517,120523081424.21672,4
Sangat Besar,Debit,Online,Engineer,19927.268933837684,576996.7555537658,2.1081050432211517,59686349396.469864,2
Sangat Besar,Debit,ATM,Student,9428.800217872817,232950.944472354,2.1081050432211517,8959854855.095675,1
Besar,Credit,Branch,Engineer,10383.206464778714,307743.51209874795,2.1081050432211517,129418170237.29901,0
Besar,Credit,Branch,Retired,25017.435584002465,846249.9990087837,2.1081050432211517,36502971595.38902,2
Sangat Besar,Debit,Branch,Student,6883.716892790425,576996.7555537658,2.1081050432211517,102961987958.48744,1
Sedang,Debit,Branch,Doctor,16109.643946214095,706637.2061061818,2.1081050432211517,84026237617.57317,4
Sedang,Debit,Branch,Engineer,18972.862686931785,292784.9985734691,2.1081050432211517,91089412710.03928,4
Sangat Besar,Debit,Online,Retired,21517.946012014178,601927.6114292304,2.1081050432211517,83094405893.36223,2
Kecil,Debit,ATM,Engineer,13246.425205496404,716609.5484563677,2.1081050432211517,86268467198.49155,2
Kecil,Credit,Online,Doctor,13564.560621131703,950959.5936857352,2.1081050432211517,150338810260.075,0
Sangat Kecil,Debit,ATM,Retired,18972.862686931785,217992.43094707522,2.1081050432211517,117593143624.27277,4
Kecil,Credit,Branch,Student,6883.716892790425,347632.8814994913,3.4637767157900337,6569662427.848404,3
Besar,Debit,ATM,Student,8792.529386602218,811346.8007831333,2.1081050432211517,14029025511.306059,1
Sangat Besar,Debit,ATM,Engineer,17064.05019311999,282812.65622328327,2.1081050432211517,6818343310.230746,2
Sangat Kecil,Debit,Online,Doctor,16109.643946214095,1369797.9723935411,2.1081050432211517,163756488290.87552,4
Sangat Besar,Debit,Online,Engineer,15473.373114943497,891125.53958462,2.1081050432211517,31180866504.745766,2
Besar,Debit,ATM,Retired,20881.675180743576,716609.5484563677,2.1081050432211517,15802149066.08108,2
Sangat Kecil,Credit,Branch,Retired,17064.05019311999,367577.566199863,2.1081050432211517,104149944281.16911,4
Besar,Debit,ATM,Student,6565.581477155127,791402.1160827616,2.1081050432211517,9436252684.754213,1
Sedang,Debit,Branch,Doctor,10383.206464778714,427411.6203009781,2.1081050432211517,171997441563.6167,4
Kecil,Debit,Branch,Doctor,19927.268933837684,671734.0078805314,2.1081050432211517,220457096687.20877,0
Kecil,Debit,Online,Engineer,18018.456440025886,357605.2238496772,2.1081050432211517,77550964183.51857,2
Sangat Besar,Debit,Online,Doctor,18336.591855661187,232950.944472354,2.1081050432211517,209560863546.92883,0
Besar,Debit,Online,Engineer,16745.91477748469,1000821.3054366644,2.1081050432211517,36530315858.570946,2
Besar,Debit,Online,Retired,19927.268933837684,487245.6744020932,2.1081050432211517,46747651709.07285,2
Sedang,Debit,Online,Student,9746.935633508117,267854.1426980045,2.1081050432211517,119049377551.28383,5
Sangat Besar,Debit,Branch,Student,7201.852308425724,427411.6203009781,2.1081050432211517,6315512692.829676,1
Besar,Debit,Branch,Engineer,13564.560621131703,681706.3502307172,2.1081050432211517,92941682715.46866,0
Kecil,Debit,ATM,Retired,23426.758505825972,407466.93560060643,2.1081050432211517,92194576680.309,2
Sangat Kecil,Debit,Branch,Engineer,17700.32102439059,153172.2056708672,2.1081050432211517,111545352171.2957,4
Sangat Besar,Credit,Online,Student,7519.987724061023,646803.1520050667,2.1081050432211517,18867744793.922054,1
Sangat Besar,Debit,ATM,Student,7838.123139696322,631844.638479788,2.1081050432211517,22109103368.993553,1
Sangat Kecil,Debit,Branch,Student,9110.664802237518,322702.0256240267,2.1081050432211517,22455919773.684387,5
Kecil,Debit,Branch,Student,6565.581477155127,661761.6655303454,2.4470229613633725,29538387762.951088,1
Sangat Besar,Debit,Online,Student,9746.935633508117,1225199.008315846,2.1081050432211517,26148306778.684525,1
Sedang,Debit,ATM,Doctor,17700.32102439059,1105530.900113616,2.1081050432211517,12671382844.323166,4
Sangat Besar,Debit,Online,Engineer,10383.206464778714,178103.06154633182,2.1081050432211517,116934146881.58821,0
Sangat Kecil,Debit,Online,Engineer,11973.883542955207,886139.3684095272,2.1081050432211517,83146815731.1276,4
Sedang,Debit,Branch,Engineer,10383.206464778714,277826.48504819034,2.1081050432211517,130698337491.93307,4
Sedang,Debit,Online,Student,6883.716892790425,901097.8819348059,2.1081050432211517,2488834973.091608,5
Kecil,Credit,Online,Engineer,14837.102283672899,801374.4584329474,2.1081050432211517,142375553171.2036,0
Besar,Credit,Online,Engineer,18336.591855661187,322702.0256240267,2.1081050432211517,130221332011.98161,0
Sangat Besar,Credit,ATM,Engineer,14837.102283672899,507190.3591024649,2.1081050432211517,7950851543.682406,2
Besar,Debit,ATM,Engineer,11655.748127319908,312729.6832738408,2.1081050432211517,12729869185.01785,2
Sedang,Credit,Branch,Student,6565.581477155127,901097.8819348059,2.1081050432211517,5560355291.288671,5
Besar,Debit,Branch,Doctor,11973.883542955207,726581.8908065534,2.1081050432211517,130016250038.11713,0
Kecil,Debit,ATM,Student,8474.393970966921,1015779.8189619433,3.1248587976478133,24015454250.493874,3
Kecil,Debit,Branch,Student,9428.800217872817,861208.5125340625,2.1081050432211517,1983877579.6652746,1
Kecil,Debit,Online,Doctor,13246.425205496404,178103.06154633182,2.1081050432211517,98374228246.85228,0
Kecil,Debit,ATM,Doctor,18654.727271296484,1389742.6570939126,3.1248587976478133,113768744593.1332,3
Sedang,Debit,Branch,Engineer,18018.456440025886,866194.6837091554,2.1081050432211517,121346751396.28578,4
Sangat Besar,Debit,ATM,Doctor,21199.810596378877,631844.638479788,2.1081050432211517,111250337954.0773,0
Sangat Kecil,Debit,ATM,Doctor,11655.748127319908,731568.0619816465,2.1081050432211517,150860326123.98373,4
Sangat Besar,Debit,Branch,Student,6883.716892790425,347632.8814994913,2.1081050432211517,27834688254.143528,1
Sangat Kecil,Credit,ATM,Engineer,11337.612711684611,148186.03449577425,2.1081050432211517,45780576267.87188,4
Sangat Besar,Debit,Online,Doctor,10701.341880414013,691678.692580903,2.1081050432211517,109378623139.2741,0
Sedang,Debit,Branch,Doctor,20881.675180743576,572010.5843786729,2.1081050432211517,166825578007.90082,4
Besar,Credit,Branch,Student,9110.664802237518,940987.2513355493,2.1081050432211517,13211128217.019846,1
Sangat Kecil,Credit,Branch,Retired,26289.97724654366,203033.91742179645,2.1081050432211517,57340819265.75308,4
Kecil,Debit,ATM,Doctor,22154.216843284776,307743.51209874795,2.1081050432211517,101767347482.5835,0
Kecil,Debit,Online,Doctor,12610.154374225807,1409687.3417942843,2.1081050432211517,142984570677.29453,0
Sangat Kecil,Debit,Online,Engineer,12610.154374225807,297771.16974856204,2.1081050432211517,94407942872.31311,4
Besar,Debit,Branch,Student,7519.987724061023,581982.9267288587,2.4470229613633725,5622031796.021248,1
Sangat Kecil,Credit,Branch,Student,9746.935633508117,322702.0256240267,2.1081050432211517,25287570138.746613,5
Besar,Debit,ATM,Doctor,19927.268933837684,746526.5755069252,2.1081050432211517,10830810107.032715,2
Besar,Credit,Online,Retired,24699.300168367165,198047.74624670352,2.1081050432211517,36528189082.54569,2
Sedang,Credit,Branch,Retired,17382.185608755288,372563.73737495596,2.1081050432211517,90519740560.41571,4
Sedang,Debit,Branch,Student,8474.393970966921,297771.16974856204,2.1081050432211517,12188148948.869144,5
Sedang,Credit,ATM,Engineer,13564.560621131703,686692.52140581,2.1081050432211517,86787856286.375,4
Sangat Kecil,Debit,Online,Student,8474.393970966921,73393.4668693804,2.1081050432211517,14122299831.271093,5
Kecil,Credit,Branch,Engineer,17382.185608755288,1220212.8371407532,2.1081050432211517,111907663658.45628,0
Besar,Debit,Branch,Retired,17064.05019311999,831291.485483505,2.1081050432211517,88727324108.8401,2
Sedang,Credit,Online,Engineer,9110.664802237518,781429.7737325757,2.1081050432211517,77753159818.49162,4
Sangat Kecil,Debit,ATM,Retired,23744.893921461273,562038.242028487,2.1081050432211517,55332231222.46699,4
Kecil,Debit,ATM,Doctor,23108.62309019067,1120489.4136388947,2.1081050432211517,20561266160.323,2
Sedang,Debit,Online,Doctor,10065.071049143415,711623.3772812748,2.1081050432211517,110913851604.36632,4
Sangat Kecil,Debit,ATM,Student,6883.716892790425,886139.3684095272,2.1081050432211517,22860766781.3502,5
Besar,Debit,ATM,Retired,22790.487674555374,93338.15156975211,2.1081050432211517,90303417056.13199,2
Kecil,Debit,Online,Engineer,18018.456440025886,841263.8278336908,2.1081050432211517,13626001454.519035,2
Kecil,Credit,Branch,Doctor,22154.216843284776,58434.953344101625,2.1081050432211517,86140556811.8294,2
Besar,Debit,Online,Student,7519.987724061023,417439.2779507923,2.1081050432211517,16152307547.383032,1
Sangat Besar,Debit,Branch,Student,8792.529386602218,806360.6296080403,2.1081050432211517,24218561360.90633,1
Kecil,Debit,Online,Doctor,13246.425205496404,178103.06154633182,2.1081050432211517,93778569081.40901,0
Kecil,Debit,Branch,Retired,19609.133518202383,791402.1160827616,2.1081050432211517,90980035657.31155,2
Sangat Kecil,Debit,Online,Doctor,22472.352258920073,193061.5750716106,2.1081050432211517,224597170045.52643,4
Sedang,Credit,Branch,Retired,25017.435584002465,472287.16087681445,3.1248587976478133,71544644863.0341,3
Sangat Besar,Debit,Online,Student,7838.123139696322,417439.2779507923,2.1081050432211517,27455210646.20761,1
Sangat Kecil,Debit,Online,Doctor,18018.456440025886,811346.8007831333,2.1081050432211517,201162984586.03796,4
Sedang,Credit,Branch,Student,9428.800217872817,427411.6203009781,2.1081050432211517,18189607067.010155,5
Kecil,Debit,Branch,Student,9428.800217872817,372563.73737495596,2.1081050432211517,21410153619.54874,1
Kecil,Debit,ATM,Student,6883.716892790425,1319936.2606426117,2.785940879505593,4148479835.661611,3
Besar,Debit,Branch,Engineer,13882.696036767002,1070627.7018879654,2.1081050432211517,145121221019.816,0
Kecil,Debit,Branch,Engineer,14837.102283672899,801374.4584329474,2.1081050432211517,16281585147.204275,2
Sedang,Debit,ATM,Engineer,16427.779361849392,606913.7826043234,2.1081050432211517,142426291970.66345,4
Sangat Besar,Credit,Online,Retired,21836.081427649475,487245.6744020932,2.1081050432211517,64630951742.62923,2
Kecil,Debit,Online,Doctor,18972.862686931785,247909.45799763277,2.1081050432211517,159283878309.75095,0
Besar,Debit,Online,Doctor,11655.748127319908,347632.8814994913,2.1081050432211517,145674638524.10367,0
Sangat Besar,Debit,ATM,Doctor,15791.508530578794,537107.3861530224,2.1081050432211517,18828247524.881485,2
Sangat Besar,Debit,Branch,Student,7838.123139696322,123255.17862030966,2.1081050432211517,18931851899.82636,1
Sedang,Debit,Branch,Student,9110.664802237518,851236.1701838765,2.1081050432211517,15822505350.894293,5
Sangat Kecil,Debit,Branch,Retired,25653.706415273064,1414673.5129693772,2.1081050432211517,87486046472.95366,4
Sangat Kecil,Debit,Online,Student,8792.529386602218,921042.5666351776,3.1248587976478133,23488469533.948765,3
Sangat Kecil,Debit,ATM,Doctor,10383.206464778714,517162.70145265077,2.1081050432211517,134305501543.34952,4
Besar,Credit,Online,Retired,18654.727271296484,896111.710759713,2.1081050432211517,94811574579.39308,2
Sangat Kecil,Debit,Branch,Doctor,21517.946012014178,442370.1338262569,2.1081050432211517,137852660128.33896,4
Sangat Kecil,Debit,ATM,Retired,25653.706415273064,547079.7285032083,2.1081050432211517,114885909656.68832,4
Sangat Besar,Credit,Branch,Student,7519.987724061023,1180323.4677400098,2.1081050432211517,10562988240.42302,1
Kecil,Credit,Online,Engineer,16745.91477748469,412453.1067756993,2.1081050432211517,34603760604.83066,2
Sedang,Credit,ATM,Engineer,9746.935633508117,851236.1701838765,2.1081050432211517,42420422060.53221,4
Kecil,Debit,Online,Engineer,9746.935633508117,701651.0349310889,2.1081050432211517,149030387266.81958,0
Sedang,Debit,ATM,Retired,18972.862686931785,861208.5125340625,2.1081050432211517,96090678446.01454,4
Sedang,Debit,ATM,Doctor,23108.62309019067,716609.5484563677,2.4470229613633725,203673795596.4322,4
Besar,Debit,Branch,Retired,21199.810596378877,148186.03449577425,2.1081050432211517,47732349008.76885,2
Sangat Besar,Credit,Online,Doctor,10383.206464778714,232950.944472354,2.1081050432211517,157359601744.60913,0
Besar,Credit,Branch,Student,7519.987724061023,1240157.5218411249,2.1081050432211517,7035578289.953869,1
Sangat Besar,Debit,ATM,Engineer,17700.32102439059,482259.5032270003,2.1081050432211517,86154228943.42036,2
Sangat Besar,Credit,Branch,Retired,25971.841830908364,188075.40389651764,2.1081050432211517,61397340708.7926,2
Sedang,Debit,Branch,Student,7201.852308425724,1195281.9812652888,2.1081050432211517,3369624072.696265,5
Sangat Kecil,Debit,Online,Retired,20563.539765108282,382536.07972514175,2.1081050432211517,55236374388.756996,4
Sedang,Credit,Online,Engineer,13246.425205496404,487245.6744020932,2.1081050432211517,109100319305.11131,4
Besar,Credit,Online,Retired,24699.300168367165,193061.5750716106,2.1081050432211517,21131242135.09304,2
Besar,Credit,ATM,Retired,25653.706415273064,357605.2238496772,2.1081050432211517,76017102931.58545,2
Sangat Besar,Debit,ATM,Student,7201.852308425724,342646.7103243984,2.1081050432211517,140373649281.1398,1
Sangat Kecil,Debit,ATM,Student,8474.393970966921,437383.962651164,2.1081050432211517,10143557625.72684,5
Kecil,Credit,Branch,Doctor,17064.05019311999,586969.0979039515,2.1081050432211517,172465484201.7474,0
Besar,Debit,ATM,Engineer,14518.9668680376,193061.5750716106,2.1081050432211517,109915634085.65259,0
Besar,Debit,Branch,Engineer,9428.800217872817,641816.9808299738,2.1081050432211517,31154433717.003235,2
Kecil,Debit,ATM,Doctor,22472.352258920073,576996.7555537658,2.1081050432211517,134694397730.82588,0
Kecil,Debit,Branch,Student,6565.581477155127,886139.3684095272,2.1081050432211517,59394373430.716125,1
Sangat Besar,Debit,ATM,Engineer,9110.664802237518,1324922.4318177048,2.1081050432211517,84900038738.8091,0
Besar,Debit,Online,Engineer,16745.91477748469,596941.4402541374,2.1081050432211517,6684964070.932215,2
Sangat Kecil,Debit,Online,Student,9746.935633508117,247909.45799763277,2.1081050432211517,9280390384.617205,5
Kecil,Credit,Branch,Retired,22472.352258920073,203033.91742179645,2.1081050432211517,36383568312.82793,2
Besar,Credit,Branch,Retired,18018.456440025886,232950.944472354,2.1081050432211517,59491141739.865524,2
Sedang,Debit,Branch,Student,9746.935633508117,357605.2238496772,2.1081050432211517,12451717263.428316,5
Sedang,Debit,Branch,Student,6565.581477155127,507190.3591024649,2.1081050432211517,4644626299.840434,5
Sangat Kecil,Credit,Online,Doctor,10383.206464778714,247909.45799763277,2.1081050432211517,145148261457.8515,4
Sangat Kecil,Credit,Branch,Engineer,19609.133518202383,287798.8273983762,2.1081050432211517,46120252781.620766,4
Sangat Kecil,Debit,ATM,Engineer,14518.9668680376,696664.863755996,2.1081050432211517,83804445260.65305,4
Sangat Kecil,Debit,Branch,Doctor,12292.018958590508,427411.6203009781,2.1081050432211517,25495690364.075756,4
Kecil,Debit,Branch,Retired,17700.32102439059,661761.6655303454,2.1081050432211517,61628703557.82639,2
Kecil,Debit,ATM,Doctor,11337.612711684611,272840.3138730974,2.1081050432211517,150412335945.51978,0
Sangat Besar,Debit,Branch,Student,6565.581477155127,651789.3231801596,2.1081050432211517,11515631987.166864,1
Kecil,Debit,Branch,Engineer,14518.9668680376,1240157.5218411249,2.1081050432211517,39832135637.78916,2
Sangat Besar,Debit,ATM,Doctor,10383.206464778714,811346.8007831333,2.1081050432211517,168494489537.43805,0
Besar,Debit,ATM,Retired,21199.810596378877,402480.7644255135,2.1081050432211517,33048023942.35198,2
Sedang,Credit,Branch,Engineer,15473.373114943497,806360.6296080403,2.1081050432211517,119333454063.22948,4
Besar,Credit,Branch,Engineer,16427.779361849392,821319.143133319,2.1081050432211517,125403120926.75208,0
Kecil,Debit,Branch,Engineer,12610.154374225807,542093.5573281153,2.1081050432211517,42040640627.44983,2
Besar,Debit,Online,Engineer,18654.727271296484,901097.8819348059,2.1081050432211517,124151513235.88577,0
Sedang,Debit,ATM,Doctor,11337.612711684611,507190.3591024649,2.1081050432211517,82070970887.49184,4
Sangat Kecil,Debit,Online,Student,9428.800217872817,716609.5484563677,2.1081050432211517,53918684728.53436,5
Sedang,Credit,Branch,Student,8474.393970966921,542093.5573281153,2.1081050432211517,11447423241.785269,5
Kecil,Credit,Online,Engineer,13246.425205496404,886139.3684095272,3.1248587976478133,37387862334.47097,3
Kecil,Credit,Branch,Engineer,13882.696036767002,113282.83627012381,2.1081050432211517,7146322555.840692,2
Besar,Credit,Online,Doctor,20245.40434947298,402480.7644255135,2.1081050432211517,128258469653.23865,0
Sangat Besar,Debit,Online,Engineer,19927.268933837684,846249.9990087837,2.1081050432211517,57840155893.969795,2
Kecil,Debit,ATM,Engineer,15473.373114943497,392508.42207532766,3.1248587976478133,93194009499.6086,3
Sangat Besar,Debit,Branch,Doctor,15791.508530578794,911070.2242849917,2.1081050432211517,133747982399.58458,0
Sangat Besar,Credit,Online,Doctor,22472.352258920073,641816.9808299738,2.1081050432211517,226092597416.4316,0
Sangat Kecil,Debit,ATM,Retired,20881.675180743576,681706.3502307172,2.1081050432211517,16826495547.390875,4
Sedang,Credit,Online,Retired,17700.32102439059,158158.37684596013,2.1081050432211517,76057055938.34573,4
Sangat Besar,Debit,Branch,Retired,19290.998102567086,457328.6473515357,2.1081050432211517,120775560120.92989,2
Sangat Kecil,Debit,ATM,Student,9110.664802237518,332674.3679742125,2.1081050432211517,3966032835.2088356,5
Besar,Debit,ATM,Engineer,16427.779361849392,1205254.3236154744,2.1081050432211517,32138675278.97953,2
Besar,Debit,ATM,Engineer,17064.05019311999,337660.5391493055,2.4470229613633725,83500316289.0407,2
Sangat Besar,Debit,Branch,Doctor,16745.91477748469,477273.3320519073,2.1081050432211517,128560016111.10603,0
Kecil,Credit,Online,Retired,17382.185608755288,1464535.2247203067,2.1081050432211517,104396498387.5262,2
Kecil,Debit,Branch,Engineer,16427.779361849392,1010793.6477868502,2.1081050432211517,76869788205.14201,2
Sangat Besar,Debit,Branch,Engineer,10701.341880414013,1484479.9094206782,2.1081050432211517,134994121237.8145,0
Sangat Kecil,Debit,Online,Student,8474.393970966921,252895.62917272572,2.1081050432211517,8083471220.114773,5
Kecil,Debit,ATM,Student,8156.25855533162,432397.79147607106,2.1081050432211517,142506653721.9037,1
Sangat Besar,Debit,Branch,Retired,19609.133518202383,906084.0531098988,2.1081050432211517,98385165952.12505,2
Kecil,Debit,Branch,Engineer,11655.748127319908,118269.00744521675,3.4637767157900337,4866418656.760544,3
Sedang,Debit,Online,Doctor,13882.696036767002,846249.9990087837,2.1081050432211517,80515993787.87935,4
Sangat Kecil,Debit,Online,Student,7519.987724061023,517162.70145265077,2.1081050432211517,7472175025.425374,5
Kecil,Debit,ATM,Doctor,22154.216843284776,1299991.5759422402,2.1081050432211517,171837021886.2827,0
Sangat Kecil,Debit,ATM,Retired,20563.539765108282,232950.944472354,2.1081050432211517,60613927568.630264,4
Sangat Besar,Debit,ATM,Retired,17064.05019311999,781429.7737325757,2.1081050432211517,113716030930.22136,2
Sangat Kecil,Credit,Online,Retired,19290.998102567086,1060655.3595377796,3.4637767157900337,73167374970.30849,3
Kecil,Debit,Branch,Engineer,17064.05019311999,1040710.6748374078,2.1081050432211517,90606786464.8782,2
Sangat Besar,Debit,ATM,Doctor,17382.185608755288,477273.3320519073,3.4637767157900337,158419040030.33572,3
Besar,Credit,ATM,Student,7519.987724061023,980876.6207362927,2.1081050432211517,4523551978.973771,1
Sangat Besar,Debit,ATM,Doctor,21517.946012014178,532121.2149779295,2.1081050432211517,16731094451.400581,2
Sedang,Debit,Online,Student,6883.716892790425,1195281.9812652888,2.1081050432211517,13847793811.439146,5
Sedang,Debit,Branch,Doctor,10065.071049143415,621872.296129602,2.1081050432211517,101563328896.73164,4
Besar,Debit,ATM,Doctor,13564.560621131703,447356.3050013498,2.1081050432211517,129511444557.26402,0
Sedang,Debit,ATM,Retired,17700.32102439059,427411.6203009781,2.1081050432211517,77900059276.80789,4
Besar,Debit,Branch,Student,7838.123139696322,477273.3320519073,2.1081050432211517,13295287782.5909,1
Sedang,Debit,Branch,Retired,18972.862686931785,686692.52140581,2.1081050432211517,107266582633.61638,4
Sangat Kecil,Debit,ATM,Doctor,19290.998102567086,1205254.3236154744,2.1081050432211517,182181812385.72705,4
Sangat Kecil,Debit,ATM,Student,6565.581477155127,1000821.3054366644,2.1081050432211517,122856914286.79456,5
Besar,Debit,ATM,Doctor,20881.675180743576,841263.8278336908,2.1081050432211517,191832058600.35034,0
Sangat Besar,Debit,Branch,Engineer,14837.102283672899,148186.03449577425,2.1081050432211517,47768504201.198296,2
Sedang,Debit,ATM,Student,9428.800217872817,736554.2331567394,2.1081050432211517,18894785231.957516,5
Besar,Credit,Branch,Retired,18336.591855661187,871180.8548842483,2.1081050432211517,28675980084.707615,2
Kecil,Debit,Branch,Student,9110.664802237518,661761.6655303454,2.1081050432211517,6352883185.844981,1
Kecil,Debit,Branch,Retired,17700.32102439059,572010.5843786729,2.1081050432211517,90089979890.73969,2
Sangat Kecil,Debit,Online,Student,8156.25855533162,367577.566199863,2.1081050432211517,7297627478.780711,5
Sangat Besar,Credit,Online,Doctor,11337.612711684611,168130.71919614598,2.1081050432211517,89085989694.2431,0
Kecil,Debit,Branch,Student,9428.800217872817,462314.81852662854,2.1081050432211517,12128751132.73506,1
Sangat Kecil,Debit,ATM,Retired,21517.946012014178,741540.4043318323,2.1081050432211517,110732771817.07263,4
Kecil,Credit,Online,Engineer,19609.133518202383,482259.5032270003,2.1081050432211517,85468495587.84682,2
Sedang,Credit,Branch,Engineer,13246.425205496404,58434.953344101625,2.1081050432211517,45417505217.84512,4
Sangat Kecil,Debit,ATM,Engineer,17700.32102439059,931014.9089853634,2.1081050432211517,41233073388.143456,4
Kecil,Debit,Online,Student,8474.393970966921,447356.3050013498,2.1081050432211517,21798897894.451866,1
Sangat Besar,Debit,Online,Doctor,10383.206464778714,178103.06154633182,2.1081050432211517,111471370748.13126,0
Sedang,Debit,ATM,Student,6565.581477155127,1055669.1883626867,2.1081050432211517,7245217641.015343,5
Besar,Debit,Branch,Doctor,21517.946012014178,452342.47617644275,2.1081050432211517,177729406776.84244,0
Kecil,Credit,Online,Student,7519.987724061023,791402.1160827616,2.1081050432211517,15732876932.68685,1
Kecil,Debit,ATM,Doctor,21199.810596378877,83365.80921956626,2.1081050432211517,182964921700.74292,0
Sangat Kecil,Debit,Online,Student,9110.664802237518,721595.7196314605,2.1081050432211517,7897074492.75794,5
Sangat Besar,Debit,ATM,Student,8156.25855533162,701651.0349310889,2.1081050432211517,19144529502.352493,1
Sangat Besar,Debit,ATM,Doctor,22472.352258920073,457328.6473515357,2.1081050432211517,138680279827.31207,0
Kecil,Debit,ATM,Engineer,11655.748127319908,257881.80034781861,2.1081050432211517,67940670975.655556,2
Sangat Besar,Debit,Online,Engineer,10065.071049143415,312729.6832738408,2.1081050432211517,94426476206.24754,0
Besar,Credit,Branch,Student,8474.393970966921,297771.16974856204,2.1081050432211517,18052430013.3808,1
Besar,Debit,Online,Doctor,12292.018958590508,1030738.3324872219,2.1081050432211517,5411177144.37391,2
Sedang,Debit,Branch,Engineer,11973.883542955207,287798.8273983762,2.1081050432211517,12043072441.431673,4
Kecil,Debit,ATM,Retired,17382.185608755288,706637.2061061818,2.1081050432211517,89327530685.6835,2
Kecil,Debit,Online,Student,7201.852308425724,901097.8819348059,2.1081050432211517,8119778325.11745,1
Kecil,Debit,ATM,Student,8474.393970966921,183089.23272142475,2.1081050432211517,13660637521.216152,1
Sedang,Debit,Branch,Doctor,10383.206464778714,522148.8726277437,2.1081050432211517,139165032848.49844,4
Besar,Debit,ATM,Engineer,15155.237699308198,68407.29569428749,2.1081050432211517,66750891702.09508,2
Sangat Besar,Debit,Branch,Retired,19290.998102567086,63421.124519194556,2.1081050432211517,21150535031.893627,2
Besar,Debit,Online,Engineer,13564.560621131703,497218.0167522791,2.1081050432211517,30535541893.65218,2
Besar,Debit,Online,Engineer,10383.206464778714,307743.51209874795,2.1081050432211517,96590015074.23125,0
Besar,Debit,Online,Retired,21199.810596378877,826305.314308412,2.1081050432211517,91305888126.89624,2
Besar,Debit,ATM,Retired,25017.435584002465,222978.60212216814,2.1081050432211517,119982880313.80034,2
Sangat Kecil,Debit,ATM,Student,8474.393970966921,761485.089032204,2.1081050432211517,25076715487.099277,5
Sangat Kecil,Debit,Branch,Retired,22154.216843284776,756498.917857111,2.1081050432211517,43169502959.1439,4
Besar,Debit,Online,Retired,18972.862686931785,646803.1520050667,2.1081050432211517,49770560003.83537,2
Besar,Debit,Online,Retired,24063.029337096566,412453.1067756993,2.1081050432211517,98786670883.17975,2
Kecil,Debit,ATM,Student,9110.664802237518,387522.25090023474,2.1081050432211517,5548202285.430034,1
Besar,Debit,Online,Engineer,9428.800217872817,502204.187927372,2.1081050432211517,148111468111.33344,0
Sedang,Debit,ATM,Student,6883.716892790425,232950.944472354,2.1081050432211517,21356376568.624275,5
Sedang,Debit,ATM,Student,7519.987724061023,756498.917857111,2.1081050432211517,10751511743.805115,5
Sangat Kecil,Debit,ATM,Doctor,14837.102283672899,382536.07972514175,2.1081050432211517,77430345600.37161,4
Sedang,Credit,Branch,Retired,21517.946012014178,153172.2056708672,2.1081050432211517,46501857165.58194,4
Kecil,Debit,ATM,Engineer,11337.612711684611,731568.0619816465,2.1081050432211517,119183516353.44853,0
Sangat Besar,Debit,ATM,Student,9746.935633508117,442370.1338262569,2.1081050432211517,17028083532.071,1
Kecil,Debit,Online,Retired,19290.998102567086,1245143.6930162178,2.785940879505593,80745685598.60756,3
Sangat Besar,Debit,ATM,Engineer,10701.341880414013,786415.9449076685,2.1081050432211517,94630798617.24586,0
Besar,Debit,ATM,Retired,19927.268933837684,497218.0167522791,2.1081050432211517,103486542073.86081,2
Besar,Debit,Online,Retired,18336.591855661187,721595.7196314605,2.1081050432211517,22154525228.390205,2
Sedang,Debit,Branch,Student,7838.123139696322,83365.80921956626,2.1081050432211517,12380622179.155293,5
Besar,Credit,Branch,Student,9428.800217872817,656775.4943552525,2.1081050432211517,23092585368.103687,1
Besar,Debit,ATM,Doctor,16745.91477748469,756498.917857111,2.1081050432211517,156030670553.96725,0
Besar,Debit,Branch,Engineer,14200.831452402303,866194.6837091554,2.1081050432211517,10240325934.87623,2
Sangat Besar,Credit,Branch,Doctor,20245.40434947298,796388.2872578545,2.1081050432211517,91544087041.72551,0
Besar,Credit,Online,Engineer,18654.727271296484,257881.80034781861,2.1081050432211517,32811496065.82828,2
Sangat Besar,Credit,Branch,Doctor,14518.9668680376,467300.9897017215,2.1081050432211517,91346600696.52267,0
