TransactionAmount,TransactionType,Channel,CustomerOccupation,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target
0,1,1,3,-1.3202913745194031,-0.06679474936927549,1.5146775720333092,-1.2084244004642706,1
3,0,1,3,-0.9278344187799078,-0.803204875590349,-0.2030438623958546,-0.8762889295019116,5
0,1,0,0,0.8662545217434997,0.40054244611717504,-0.2030438623958546,-1.1204522327404065,2
0,0,2,2,1.707233712613847,-1.1572482055043267,-0.2030438623958546,-0.6864437189746253,2
4,0,1,2,0.41773228661264783,-0.661587543624758,-0.2030438623958546,0.22543110822655119,4
4,1,1,3,-1.1520955363453338,-0.8740135415731446,-0.2030438623958546,-1.097527847573213,5
4,0,0,1,-0.25505106608363,0.23060164775846576,-0.2030438623958546,0.16240251885696297,4
3,1,2,3,-1.1520955363453338,-1.5112915354183045,-0.2030438623958546,-1.0648615608414052,5
1,0,1,1,0.41773228661264783,1.7459070997902904,-0.2030438623958546,0.5866563026388976,0
0,1,1,2,0.36166700722129136,0.6412919104586798,-0.2030438623958546,0.19515860452339356,2
4,0,2,1,-1.0399649775626207,0.49967457849308883,-0.2030438623958546,0.009813603462616087,4
3,1,0,2,1.5390378744397775,-0.12344168215551192,-0.2030438623958546,-0.3688582411049528,4
1,1,0,0,1.4269073156570646,1.462672435859108,-0.2030438623958546,-0.956112485329748,2
4,1,2,0,-0.8717691393885513,0.3014103137412613,-0.2030438623958546,0.5698715989160348,4
3,1,0,3,-1.4324219333021162,0.7970709756208301,-0.2030438623958546,-0.917275728947453,5
0,1,0,2,1.370842036265708,-1.454644602632068,-0.2030438623958546,0.2217775744293399,2
1,1,2,1,0.5298628453953608,0.6696153768517981,-0.2030438623958546,-1.0732436499674511,2
1,0,1,0,1.258711477482995,-1.5537767350079819,-0.2030438623958546,0.15147013998763897,2
0,1,2,3,-1.3202913745194031,-0.534131944855726,-0.2030438623958546,-1.0305763276025461,1
2,1,1,3,-1.0960302569539773,0.5704832444758844,-0.2030438623958546,-0.8943436467287207,1
1,1,2,0,-0.31111634547498646,-1.2138951382905632,-0.2030438623958546,0.2804701580985861,0
1,1,1,2,0.8101892423521432,0.527998044886207,-0.2030438623958546,0.23320513028101075,2
3,1,2,0,1.3147767568743516,-1.1714099387008858,-0.2030438623958546,2.489893408285214,4
4,0,1,2,1.7632989920052036,-0.37835287969357584,4.950120440891637,-0.09504332965411842,3
2,1,2,3,-1.2642260951280466,-0.534131944855726,-0.2030438623958546,-0.8396791866982538,1
3,1,2,0,0.5298628453953608,0.5846449776724435,-0.2030438623958546,2.0941084524624487,4
4,0,1,3,-0.9838996981712643,-0.5058084784626078,-0.2030438623958546,-0.9961679415390622,5
1,1,1,3,-0.9838996981712643,-0.661587543624758,-0.2030438623958546,-0.9417754439963092,1
1,1,0,3,-1.4324219333021162,2.0291417637214724,3.2323990064624732,-1.2333115337739264,3
0,1,1,1,-0.1989857866922735,1.321055103893517,-0.2030438623958546,1.147607156070848,0
1,1,1,1,-0.030789948518204036,0.5563215112793253,-0.2030438623958546,-1.028392930649297,2
4,1,0,1,0.2495364484385784,0.004013916613520047,-0.2030438623958546,1.1020919246364878,4
2,0,2,2,1.2026461980916385,-0.33586768010389856,-0.2030438623958546,-0.2118101671856388,2
1,1,2,0,0.6980586835694302,-1.0156308735387356,-0.2030438623958546,1.3868032953827976,0
0,1,2,0,-0.5914427424317689,-0.7323962096075536,-0.2030438623958546,1.156953942323124,0
2,1,0,0,0.13740588965586542,-0.19425034813830747,-0.2030438623958546,-0.9853818066489805,2
2,1,1,3,-1.2642260951280466,-1.3696742034527134,-0.2030438623958546,-0.9836320102657653,1
4,1,1,3,-1.0399649775626207,0.6979388432449163,-0.2030438623958546,-1.0361464272329857,5
3,1,1,2,1.8754295507879164,2.2982146944560955,-0.2030438623958546,0.17419440181481644,4
3,1,2,3,-1.0960302569539773,0.8962031079967439,4.950120440891637,-0.9066743232943089,3
3,1,0,0,-0.8157038599971949,-0.2508972809245439,-0.2030438623958546,0.9649381632618205,4
0,0,2,2,0.6419934041780738,0.8253944420139483,-0.2030438623958546,0.2979168082538088,2
3,1,1,0,1.1465809187002822,-0.4633232788729305,-0.2030438623958546,1.0248468810742395,4
3,1,0,2,1.8754295507879164,-0.16592688174518924,-0.2030438623958546,0.6369565344467123,4
2,0,1,3,-1.3202913745194031,1.6326132342178175,-0.2030438623958546,-1.1249755333615328,1
1,0,2,1,0.3056017278299349,-0.5482936780522851,-0.2030438623958546,-0.7189458019402666,2
4,0,0,1,-0.9278344187799078,0.6979388432449163,-0.2030438623958546,-0.5869285396260044,4
1,1,2,1,-0.9278344187799078,0.2730868473481431,-0.2030438623958546,1.213629898489134,0
4,1,0,2,0.6980586835694302,0.7262623096380345,-0.2030438623958546,0.31951986624012857,4
4,1,0,0,1.4269073156570646,0.3155720469378204,1.5146775720333092,2.1365140750750258,4
0,1,1,2,1.0905156393089257,-1.2988655374699178,-0.2030438623958546,-0.4972142725704646,2
2,0,2,0,-0.8157038599971949,-1.058116073128413,-0.2030438623958546,1.3543037781010026,0
0,0,1,3,-1.3202913745194031,1.8025540325765268,-0.2030438623958546,-1.1845507122739254,1
2,1,0,1,0.4737975660040043,-0.3500294133004576,-0.2030438623958546,0.15170105153381094,2
2,0,1,2,1.931494830179273,-1.185571671897445,-0.2030438623958546,-0.26642331353917853,2
4,1,1,3,-1.3763566539107597,1.6750984338074948,-0.2030438623958546,-1.2464657948541948,5
3,1,2,2,0.9783850805262126,-0.6332640772316398,-0.2030438623958546,-0.3704771876120036,4
4,0,2,1,-0.31111634547498646,-0.33586768010389856,-0.2030438623958546,0.5392424651582335,4
0,0,2,2,1.707233712613847,-1.1714099387008858,-0.2030438623958546,-0.9464860395382192,2
0,0,0,2,1.8754295507879164,-0.7040727432144354,-0.2030438623958546,-0.019507031533543363,2
2,1,0,3,-1.3763566539107597,-0.7465579428041127,-0.2030438623958546,1.067424404504522,1
3,1,0,3,-1.1520955363453338,-0.4774850120694896,-0.2030438623958546,-1.1320593864613222,5
1,0,1,0,0.36166700722129136,-0.05263301617271638,-0.2030438623958546,1.6094302484149776,0
0,1,0,1,-0.08685522790956052,-1.1714099387008858,-0.2030438623958546,0.5530124903616277,0
0,1,1,1,-0.9838996981712643,0.1031460489894338,-0.2030438623958546,-0.7772022193556322,2
1,1,0,0,1.3147767568743516,-0.0809564825658346,-0.2030438623958546,0.9715063139084926,0
1,1,1,3,-1.4884872126934727,0.7970709756208301,-0.2030438623958546,-0.3002518550533861,1
2,1,0,1,-1.0399649775626207,2.0433034969180315,-0.2030438623958546,0.13051876569829343,0
0,1,2,1,0.3056017278299349,-0.024309549779598167,-0.2030438623958546,-1.1904723105913155,2
3,1,2,3,-0.9278344187799078,-1.0156308735387356,-0.2030438623958546,-1.1466376020763185,5
1,0,1,2,1.3147767568743516,-1.1430864723077676,-0.2030438623958546,-0.6888862499963565,2
0,0,1,2,0.5298628453953608,-1.058116073128413,-0.2030438623958546,-0.29861751444325707,2
4,1,1,3,-0.9278344187799078,-0.7040727432144354,-0.2030438623958546,-1.0930763860997852,5
4,1,1,3,-1.4884872126934727,-0.2792207473176621,-0.2030438623958546,-1.224932010331727,5
3,0,2,0,-0.8157038599971949,-1.0156308735387356,-0.2030438623958546,1.1480638477954996,4
3,0,1,1,0.8101892423521432,-0.9023370079662628,-0.2030438623958546,-0.5244413095479974,4
3,1,0,1,-0.08685522790956052,0.258925114151584,-0.2030438623958546,0.112015053798372,4
3,1,1,0,-0.4793121836490559,-0.5058084784626078,-0.2030438623958546,-0.8727739426324034,4
1,1,1,2,0.4737975660040043,0.15979298177567022,-0.2030438623958546,-0.2625157770411779,2
1,1,0,0,-0.6475080218231254,-0.9448222075559402,-0.2030438623958546,1.2369699244394374,0
2,1,1,3,-1.4884872126934727,0.13146951538255203,-0.2030438623958546,-1.1088861299610324,1
1,1,1,1,-0.08685522790956052,1.8025540325765268,-0.2030438623958546,-0.6306426610002227,2
2,1,0,0,-0.8157038599971949,0.5846449776724435,-0.2030438623958546,1.5423632726712246,0
0,1,0,2,1.0905156393089257,-0.5766171444454034,-0.2030438623958546,-0.7452209702108012,2
4,0,1,1,0.08134061026450894,0.5704832444758844,-0.2030438623958546,0.7120720604164852,4
0,0,1,1,0.2495364484385784,0.6129684440655616,-0.2030438623958546,0.81458395849765,0
1,1,1,1,-0.42324690425769945,-0.18008861494174835,-0.2030438623958546,-0.5933427492418952,2
0,1,2,1,0.6419934041780738,0.8395561752105074,-0.2030438623958546,0.7934452892875207,0
4,1,0,0,-0.6475080218231254,-0.2792207473176621,-0.2030438623958546,0.08273803542760062,4
3,1,2,3,-0.9838996981712643,0.3155720469378204,-0.2030438623958546,-0.392731929295298,5
4,0,1,3,-1.1520955363453338,-0.18008861494174835,-0.2030438623958546,-1.1100381220080464,5
1,0,2,1,-0.31111634547498646,0.7970709756208301,4.950120440891637,-0.6719245140880951,3
1,0,1,1,-0.1989857866922735,-1.3979976698458316,-0.2030438623958546,-1.1826803287499317,2
0,0,2,0,0.9223198011348562,-0.5766171444454034,-0.2030438623958546,0.8628085520737627,0
2,1,2,1,0.8662545217434997,0.6837771100483572,-0.2030438623958546,-0.32650136648545713,2
1,1,0,1,0.08134061026450894,-0.6049406108385216,4.950120440891637,0.27059740665780707,3
2,1,1,0,0.13740588965586542,0.8678796416036256,-0.2030438623958546,0.9555221035456928,0
2,0,2,0,1.3147767568743516,0.1031460489894338,-0.2030438623958546,2.515150000068746,0
3,1,0,2,1.0344503599175692,0.21643991456190667,-0.2030438623958546,-1.019189822692417,4
4,0,2,2,0.4737975660040043,-1.2705420710767996,-0.2030438623958546,-0.018832256681951636,4
2,1,1,2,0.7541239629607868,-0.4208380792832532,-0.2030438623958546,0.7364280971699451,2
3,1,0,3,-1.0399649775626207,-0.7748814091972309,-0.2030438623958546,-1.2363929200734003,5
0,1,0,1,0.2495364484385784,1.703421900200613,-0.2030438623958546,-0.7605791537150899,2
0,1,0,1,0.36166700722129136,-0.7607196760006718,1.5146775720333092,0.10687855473796685,2
2,1,1,0,0.3056017278299349,-0.3641911464970167,-0.2030438623958546,0.8679014345087795,0
1,0,2,2,0.41773228661264783,2.4398320264216866,-0.2030438623958546,0.45979863053965797,2
1,1,1,1,0.2495364484385784,1.1511143055348076,-0.2030438623958546,-0.005105848103945562,2
2,1,1,1,-0.7596385806058383,2.496478959207923,-0.2030438623958546,0.9765684081373535,0
3,1,2,3,-1.1520955363453338,-1.0014691403421765,-0.2030438623958546,-1.1668526251017597,5
1,1,0,3,-1.2081608157366903,-0.49164674526604873,-0.2030438623958546,1.1034491713912105,1
2,1,1,2,0.8101892423521432,0.8537179084070665,-0.2030438623958546,0.35827195505549375,2
1,1,1,1,-0.5914427424317689,-1.3838359366492725,6.667841875320801,-1.2211861119160465,3
4,1,2,0,-0.1989857866922735,0.6837771100483572,-0.2030438623958546,0.05647569557629787,4
3,1,2,3,-1.3202913745194031,-0.2508972809245439,-0.2030438623958546,-1.1771769368994975,5
1,1,0,0,1.258711477482995,1.972494830935236,-0.2030438623958546,1.598816014342602,0
3,1,0,2,0.9783850805262126,-1.058116073128413,-0.2030438623958546,-0.27965454513483784,4
2,1,0,2,0.36166700722129136,0.49967457849308883,-0.2030438623958546,0.6171982031459227,2
3,0,2,2,0.7541239629607868,1.2927316375003988,6.667841875320801,-0.06763669480734077,3
1,1,1,1,0.36166700722129136,1.2360847047141623,-0.2030438623958546,0.22690124507051346,2
2,1,0,0,0.41773228661264783,-0.3641911464970167,6.667841875320801,1.3721968572454912,3
0,0,0,3,-1.3202913745194031,1.0661439063554532,-0.2030438623958546,-1.2269768603572726,1
2,1,0,0,1.1465809187002822,-0.20841208133486658,-0.2030438623958546,-1.0208010721479288,2
4,1,2,3,-1.4324219333021162,1.6750984338074948,-0.2030438623958546,-1.0694977515517707,5
4,1,1,0,-0.8717691393885513,0.04649911620319737,-0.2030438623958546,0.4119486268051134,4
0,1,0,0,-0.25505106608363,-0.4491615456763714,-0.2030438623958546,0.8839703124385092,0
4,1,0,2,0.4737975660040043,-0.5058084784626078,-0.2030438623958546,0.012294619742042623,4
0,1,1,3,-1.2642260951280466,-0.3641911464970167,-0.2030438623958546,-1.0788291437009685,1
4,1,1,2,0.6980586835694302,0.23060164775846576,-0.2030438623958546,0.5082720954488671,4
3,1,0,0,0.7541239629607868,1.703421900200613,-0.2030438623958546,1.773531387227925,4
3,1,0,3,-1.4884872126934727,1.1227908391416896,-0.2030438623958546,0.7715805315488725,5
0,1,0,0,1.0344503599175692,0.6696153768517981,-0.2030438623958546,1.9365164535677075,0
2,1,1,1,-0.030789948518204036,-1.2988655374699178,-0.2030438623958546,-0.49660363981503175,2
4,1,0,3,-0.9838996981712643,0.3722189797240568,-0.2030438623958546,-0.9842580371242764,5
0,0,1,2,0.5859281247867173,0.7545857760311527,-0.2030438623958546,-0.8190613513089349,2
1,1,1,3,-1.0399649775626207,0.15979298177567022,-0.2030438623958546,-1.1960808954794504,1
1,1,1,2,0.4737975660040043,-0.09511821576239371,-0.2030438623958546,0.2181727886252093,2
3,1,2,3,-1.2081608157366903,-0.6757492768213171,-0.2030438623958546,-1.1801249076389608,5
2,0,2,0,-0.6475080218231254,-1.2422186046836814,-0.2030438623958546,0.20121618408464065,0
1,1,1,3,-0.9838996981712643,-0.40667634608669406,-0.2030438623958546,-1.0985310299571385,1
3,1,0,2,1.1465809187002822,0.38638071292061593,-0.2030438623958546,0.566813303771178,4
1,0,2,1,0.8101892423521432,-0.3500294133004576,-0.2030438623958546,0.1401195546513586,2
4,0,1,1,-0.31111634547498646,-1.5537767350079819,-0.2030438623958546,-0.5363101630212416,4
3,1,0,1,0.4737975660040043,0.9245265743898621,-0.2030438623958546,-0.6069819245691251,4
1,1,2,3,-1.1520955363453338,-0.4491615456763714,-0.2030438623958546,-0.9352098590334834,1
2,1,2,0,-0.8157038599971949,-1.2138951382905632,-0.2030438623958546,0.5792876586321625,0
4,1,0,3,-1.4884872126934727,1.2785699043038397,-0.2030438623958546,-1.1810100685659537,5
0,1,1,0,1.1465809187002822,-0.4349998124798123,-0.2030438623958546,1.698333759375069,0
1,0,2,3,-1.3202913745194031,0.527998044886207,-0.2030438623958546,-1.0376601807023358,1
1,1,0,0,1.0905156393089257,-1.4829680690251863,-0.2030438623958546,1.786757487455892,0
3,1,2,3,-1.0399649775626207,0.32973378013437954,-0.2030438623958546,-1.170000719181239,5
2,1,0,3,-1.2081608157366903,0.2730868473481431,-0.2030438623958546,-0.9800400528808665,1
2,1,0,0,1.3147767568743516,-0.4208380792832532,-0.2030438623958546,1.0388247266691883,0
1,1,0,1,-0.5914427424317689,-0.9873074071456175,-0.2030438623958546,-0.15591161322507466,2
2,1,2,1,-0.8717691393885513,-0.8315283419834673,-0.2030438623958546,0.29141279970329553,0
0,0,1,3,-1.1520955363453338,-0.8740135415731446,-0.2030438623958546,-0.9984847540523218,1
0,1,2,0,-0.4793121836490559,1.207761238321044,-0.2030438623958546,-1.211985569643013,2
4,1,1,1,-0.5353774630404124,-0.9023370079662628,-0.2030438623958546,-1.0999780756464834,4
1,1,0,2,0.41773228661264783,0.2872485805447022,-0.2030438623958546,0.20529562140034727,2
1,1,2,3,-1.3763566539107597,0.8395561752105074,-0.2030438623958546,-1.1662394266624807,1
1,1,0,3,-1.1520955363453338,-1.199733405094004,-0.2030438623958546,-1.072658674050482,1
4,1,1,0,-0.8157038599971949,-0.23673554772798477,-0.2030438623958546,1.0470118238229111,4
0,1,0,1,0.02527533087315245,-1.5254532686148636,-0.2030438623958546,-0.17600604910973716,2
2,1,1,2,0.7541239629607868,-1.5396150018114227,-0.2030438623958546,-0.946160197689732,2
0,1,2,1,-0.25505106608363,-0.30754421371078033,-0.2030438623958546,-0.7876548153456877,2
0,1,2,1,-0.8157038599971949,-0.8456900751800264,-0.2030438623958546,0.3279532690431016,0
0,1,2,2,1.0905156393089257,0.6271301772621207,-0.2030438623958546,0.23870852213144492,2
0,1,0,2,1.7632989920052036,-1.0864395395215312,-0.2030438623958546,0.7230403588596582,2
3,1,0,3,-1.1520955363453338,0.4430276457068524,-0.2030438623958546,-0.879850098680654,5
3,1,1,2,1.258711477482995,0.42886591251029327,-0.2030438623958546,-0.5742771525796218,4
0,1,2,2,0.6980586835694302,0.1173077821859929,-0.2030438623958546,-0.4627904924039024,2
0,1,2,2,1.595103153831134,-0.5482936780522851,-0.2030438623958546,0.3650530574614135,2
1,1,0,3,-1.0399649775626207,-0.6191023440350807,-0.2030438623958546,-1.2096713228135996,1
0,1,2,1,-0.9838996981712643,-0.2933824805142212,-0.2030438623958546,1.198110076902525,0
4,1,0,3,-1.4324219333021162,-1.058116073128413,-0.2030438623958546,-0.9426836960779194,5
4,1,0,3,-1.3202913745194031,0.42886591251029327,-0.2030438623958546,-1.1217915197082047,5
3,1,0,0,-0.030789948518204036,-0.6332640772316398,-0.2030438623958546,0.004361525289109001,4
4,0,1,2,1.1465809187002822,-1.2847038042733587,-0.2030438623958546,-0.5179963117259504,4
1,1,0,1,-0.6475080218231254,0.3580572465274977,-0.2030438623958546,0.7095397304601313,0
2,1,0,3,-0.9278344187799078,-0.4633232788729305,-0.2030438623958546,-1.0157851602283023,1
1,1,2,2,0.7541239629607868,1.816715765773086,3.2323990064624732,0.06035500955198853,3
2,1,0,1,-0.7596385806058383,0.5138363116896479,-0.2030438623958546,0.2948636444766447,0
0,1,0,2,0.8662545217434997,-0.30754421371078033,-0.2030438623958546,0.4444301842999837,2
0,1,2,2,0.5859281247867173,0.32973378013437954,-0.2030438623958546,-0.9292035931491635,2
4,1,1,3,-1.2642260951280466,-1.4829680690251863,-0.2030438623958546,-1.0942771261398796,5
0,0,1,3,-0.9838996981712643,0.1456312485791111,-0.2030438623958546,-0.9133604953979134,1
0,1,0,0,0.3056017278299349,0.42886591251029327,-0.2030438623958546,1.331859175813078,0
0,1,1,1,-0.14292050730091702,0.7404240428345936,-0.2030438623958546,-1.1304250458511933,2
2,0,1,0,0.9223198011348562,0.5421597780827662,-0.2030438623958546,0.24273151440253163,0
0,0,2,1,0.6419934041780738,-0.9873074071456175,-0.2030438623958546,-0.7492157399595779,2
2,0,1,0,-0.08685522790956052,-0.39251461289013495,-0.2030438623958546,0.23939612540226848,0
1,1,0,2,1.595103153831134,-0.6191023440350807,-0.2030438623958546,0.3319608672111101,2
3,1,1,1,0.6980586835694302,-0.9589839407524993,-0.2030438623958546,-0.6437738309258741,4
0,1,0,0,0.9223198011348562,-0.930660474359381,-0.2030438623958546,1.4128578148425452,0
0,1,0,0,0.41773228661264783,0.5846449776724435,-0.2030438623958546,-1.1188281548656631,2
3,1,2,2,1.5390378744397775,0.42886591251029327,-0.2030438623958546,-0.356394148979354,4
4,1,1,3,-0.9278344187799078,-1.4688063358286272,-0.2030438623958546,-0.9150692408395867,5
1,0,2,0,1.0905156393089257,-0.6332640772316398,-0.2030438623958546,2.388836252944934,0
2,1,1,1,-0.4793121836490559,2.0574652301145906,4.950120440891637,1.211382359439726,3
3,1,0,2,1.6511684332224905,-0.3500294133004576,-0.2030438623958546,0.49670599266949284,4
3,1,0,2,1.931494830179273,-0.2508972809245439,-0.2030438623958546,-0.3997644687181605,4
4,1,2,2,1.9875601095706295,-0.7890431423937899,-0.2030438623958546,-0.042413456913812125,4
4,1,1,1,-0.3671816248663429,-0.20841208133486658,-0.2030438623958546,1.0459316709235955,4
1,1,2,1,0.08134061026450894,0.7687475092277118,-0.2030438623958546,-0.6442946647466844,2
2,1,2,2,0.4737975660040043,-1.4971298022217454,-0.2030438623958546,-0.33334917667138203,2
1,0,2,2,1.3147767568743516,-0.22257381453142566,-0.2030438623958546,-0.2311887772771679,2
0,0,1,1,-0.9278344187799078,1.037820439962335,-0.2030438623958546,0.5659974163080369,0
1,1,2,2,1.2026461980916385,0.3722189797240568,-0.2030438623958546,0.3725012376673857,2
0,1,2,0,-0.030789948518204036,-0.9731456739490584,-0.2030438623958546,0.7227042542757854,0
4,1,2,1,0.5298628453953608,0.17395471497222934,-0.2030438623958546,0.43682549737938386,4
0,1,2,1,-0.8717691393885513,-0.9873074071456175,-0.2030438623958546,-0.7663570737370842,2
0,1,0,0,-0.1989857866922735,-0.4491615456763714,-0.2030438623958546,1.5470199888523612,0
1,1,1,0,-0.5353774630404124,-0.12344168215551192,-0.2030438623958546,1.0287441548368548,0
0,1,0,1,0.4737975660040043,-0.4774850120694896,-0.2030438623958546,-0.1044337325317825,2
4,1,1,1,-0.42324690425769945,0.3155720469378204,-0.2030438623958546,0.6301318154154045,4
1,1,0,1,-0.8717691393885513,0.34389551333093865,-0.2030438623958546,0.3269731778137936,0
4,1,1,0,1.0344503599175692,-0.024309549779598167,-0.2030438623958546,2.183086368254085,4
3,1,0,2,1.6511684332224905,1.561804568235022,-0.2030438623958546,-0.9563562252951519,4
4,1,0,1,-0.9278344187799078,-0.49164674526604873,6.667841875320801,-0.5853532097443417,3
4,1,0,2,0.6980586835694302,-0.4349998124798123,-0.2030438623958546,-0.3465444886931923,4
4,1,2,0,0.6980586835694302,0.3155720469378204,-0.2030438623958546,0.25367159032339465,4
3,1,1,2,1.0344503599175692,0.18811644816878845,-0.2030438623958546,-0.20180913155254215,4
0,1,0,2,0.6419934041780738,0.20227818136534756,-0.2030438623958546,-0.3276148732747757,2
1,0,1,2,1.0905156393089257,0.5988067108690026,-0.2030438623958546,0.32699370328456445,2
4,0,2,3,-1.2081608157366903,-1.4971298022217454,-0.2030438623958546,-0.9818565570440869,5
2,1,2,0,-0.030789948518204036,-0.16592688174518924,-0.2030438623958546,1.7423506314431572,0
4,1,2,0,-0.8717691393885513,0.8112327088173892,-0.2030438623958546,1.1111205660918158,4
0,1,0,2,1.9875601095706295,-1.0297926067352947,-0.2030438623958546,0.23728969896440996,2
2,0,2,1,0.3056017278299349,-0.39251461289013495,-0.2030438623958546,-1.093212367343642,2
0,1,0,2,1.9875601095706295,-1.058116073128413,1.5146775720333092,-0.36306749266372673,2
1,1,1,3,-0.9278344187799078,0.5704832444758844,-0.2030438623958546,-1.221029605201419,1
3,0,2,1,-0.25505106608363,-1.454644602632068,-0.2030438623958546,-1.1803429907659009,4
2,1,2,0,-0.030789948518204036,0.32973378013437954,4.950120440891637,2.146984630852005,3
1,0,1,0,0.4737975660040043,-0.8740135415731446,-0.2030438623958546,0.7527920287420056,0
3,1,0,2,1.3147767568743516,1.1086291059451305,-0.2030438623958546,-0.225141460451306,4
4,1,0,3,-1.4884872126934727,-1.4263211362389498,-0.2030438623958546,0.9729482282301446,5
1,1,1,1,-0.9838996981712643,-0.16592688174518924,-0.2030438623958546,-1.0705394191933915,2
4,1,2,0,0.08134061026450894,2.213244295276741,-0.2030438623958546,1.0795472606785554,4
2,0,1,2,1.4269073156570646,-0.803204875590349,-0.2030438623958546,-0.7324130764497907,2
0,0,2,0,1.258711477482995,-1.4688063358286272,-0.2030438623958546,2.452934732478452,0
4,1,1,1,0.02527533087315245,-1.2847038042733587,-0.2030438623958546,1.1942897736553006,4
3,1,0,1,-0.8717691393885513,-1.2988655374699178,-0.2030438623958546,-0.5958879076174807,4
2,1,0,0,-0.4793121836490559,-0.4774850120694896,-0.2030438623958546,0.4044593956575993,0
0,1,0,2,0.5859281247867173,0.32973378013437954,-0.2030438623958546,-0.4733328873285804,2
0,1,2,1,0.5298628453953608,2.340699894045773,-0.2030438623958546,0.844720480956951,0
4,0,1,2,1.1465809187002822,0.41470417931373416,-0.2030438623958546,-0.6329774333004069,4
3,0,1,3,-1.4884872126934727,0.23060164775846576,-0.2030438623958546,-1.1614005469282525,5
3,0,1,2,0.8662545217434997,-0.01014781658303906,-0.2030438623958546,0.24082264562084243,4
3,1,1,1,-0.5914427424317689,-0.8740135415731446,-0.2030438623958546,0.5651507406387393,4
0,1,1,1,-1.0399649775626207,1.7175836333971721,-0.2030438623958546,0.45380262739072336,0
2,1,1,0,0.7541239629607868,-0.6191023440350807,-0.2030438623958546,2.0368885713210116,0
1,1,0,3,-1.0399649775626207,1.8025540325765268,-0.2030438623958546,0.6462776638605247,1
1,1,1,2,1.0344503599175692,-1.0014691403421765,-0.2030438623958546,0.5776841062281898,2
1,1,2,2,0.41773228661264783,-0.5766171444454034,-0.2030438623958546,0.4189888632795149,2
0,1,0,2,0.5298628453953608,-1.2705420710767996,-0.2030438623958546,-0.7262605665862284,2
3,1,2,2,1.4269073156570646,0.6129684440655616,-0.2030438623958546,-0.3987202353926936,4
1,0,2,3,-1.2642260951280466,-0.7323962096075536,-0.2030438623958546,-0.8375034867965437,1
4,1,1,1,-0.42324690425769945,0.7970709756208301,-0.2030438623958546,-0.3058193889999792,4
3,1,2,2,1.931494830179273,0.6412919104586798,-0.2030438623958546,0.6446022723088541,4
0,1,0,2,0.6980586835694302,1.335216837090076,-0.2030438623958546,-0.9222146703516889,2
3,1,0,0,1.2026461980916385,1.7742305661834086,4.950120440891637,1.1049988444344094,3
2,1,1,2,1.931494830179273,0.4571893789034115,-0.2030438623958546,-0.2247052941974255,2
4,0,1,2,1.2026461980916385,0.7687475092277118,-0.2030438623958546,-0.06814726589276561,4
4,1,1,3,-1.4884872126934727,0.2730868473481431,-0.2030438623958546,1.1899512022711123,5
2,1,2,3,-1.1520955363453338,-0.9164987411628219,-0.2030438623958546,-0.7948772153731806,1
4,1,1,0,-0.1989857866922735,0.6837771100483572,-0.2030438623958546,1.3181250701835325,4
0,1,0,3,-1.2642260951280466,1.448510702662549,-0.2030438623958546,-1.0606281824949173,1
4,0,1,0,-0.14292050730091702,-1.1714099387008858,-0.2030438623958546,0.6133188891702319,4
2,1,2,0,1.3147767568743516,-0.6191023440350807,-0.2030438623958546,2.132193463477762,0
4,1,0,0,0.41773228661264783,-0.37835287969357584,-0.2030438623958546,0.8714959575775247,4
4,0,0,3,-1.2081608157366903,-0.803204875590349,-0.2030438623958546,-1.0486053879908916,5
4,0,1,2,1.0344503599175692,-0.12344168215551192,-0.2030438623958546,0.4810835437290296,4
4,1,1,1,-0.5914427424317689,-0.40667634608669406,-0.2030438623958546,-0.9515353053478485,4
3,1,0,0,0.08134061026450894,0.782909242424271,4.950120440891637,2.5073272300212053,3
4,1,2,0,-0.5914427424317689,2.2274060284733,-0.2030438623958546,1.6488673748173202,4
4,1,2,3,-1.0399649775626207,-0.2792207473176621,-0.2030438623958546,-1.0684663466455357,5
3,0,2,0,-0.4793121836490559,-0.9164987411628219,-0.2030438623958546,1.251322359875954,4
2,1,1,3,-1.3763566539107597,-0.40667634608669406,-0.2030438623958546,-1.1668397966825281,1
1,0,2,2,1.595103153831134,-1.2563803378802405,-0.2030438623958546,-0.3260703315992692,2
3,1,0,3,-1.3202913745194031,0.15979298177567022,-0.2030438623958546,-1.2208756641706375,5
0,1,1,0,0.5859281247867173,-1.4971298022217454,-0.2030438623958546,1.7844817258841736,0
4,1,0,2,0.9223198011348562,-0.534131944855726,-0.2030438623958546,0.2644756850004011,4
4,1,2,3,-1.3763566539107597,2.510640692404482,-0.2030438623958546,-0.8689587707528716,5
4,1,1,1,0.5859281247867173,0.08898431579287469,-0.2030438623958546,0.8417417220113312,4
2,1,0,3,-1.0399649775626207,0.34389551333093865,-0.2030438623958546,-0.8850610025726037,1
1,1,0,0,-0.7035733012144818,-0.038471282976157276,-0.2030438623958546,1.287075164274929,0
1,1,1,3,-1.3202913745194031,1.8733626985593221,-0.2030438623958546,-0.9169088361574241,1
1,1,1,0,-0.7035733012144818,0.5421597780827662,-0.2030438623958546,2.079070979438955,0
4,1,2,1,0.08134061026450894,-1.1289247391112085,-0.2030438623958546,-0.19209032114254454,4
2,1,0,0,-0.8717691393885513,-1.1430864723077676,-0.2030438623958546,-1.0707831591587953,2
